pull_request_id,user_id,body,github_comment_id
38229,8211,"I like the icons--they add a lot. However, I don't like breaking it up into columns. The problem is when the text exceeds the width allotted, it wraps to the next line and then it looks weird.

Also, I'd merge the two datetime columns into one column:

  ",879286
39649,13865,"It feels really weird to have the Menu & MenuItem constructor be up at the top of the file but have their prototype methods assigned down here, with a bunch of other code in between.  It looks like this code only depends on a handful of utility methods li",879082
39649,13865,Typo: execited -> executed,879102
39649,13865,"If this was , then you wouldn't need to swap handlers when the command changes.

Also, do we need to support swapping commands on the fly at this point?  It looks like getMenuItem() isn't a public API, so extensions wouldn't b",879127
39649,13865,Should these methods all be underscore-prefixed?,879134
37220,8211,"We should probably create a ""constant"" for ""open"" states and ""resolved"" states. Then you can do:

    if self.state in RESOLVED_STATES:
        ...

Also, if the state is an open state, then I think we want to wipe the resolved field. That allows us t",879316
39649,13865,We should remove or comment out if we don't have plans to implement in this sprint.,879138
39728,36476,There's an easy_install package provider in core chef.  Wil that work instead of an execute resource?,879341
39649,13865,"Should we make addMenuDivider() generate its own id by calling that method automatically?  Based on the usage here, it looks like extensions will be unable to add menu dividers because that id-generating utility is private.",879155
39649,23793,"Good idea. I'll add them

-----Original Message-----
From: Peter Flynn [mailto:reply@reply.github.com] 
Sent: Thursday, May 24, 2012 4:37 PM
To: Ty Voliter
Subject: Re: [brackets] Menu and Command and Shortcut Extensibility implementation (#936)

",879157
39728,36476,"Should we call this something like chef_logrotate or something.  When I first saw it, I thought you were going to install the package or add some generic config.",879349
39728,36476,I think we'll have to do something else with this cookbook instead of runit,879369
39649,13865,"Not to generate a ton of busywork, but... I wonder if we should keep the ""menu-"" prefix that we used to have on all of these.  Since they're DOM node ids, they're supposed to be unique across the whole HTML document.  Some of these (e.g. ""view-sidebar"") s",879168
39649,23793,"Added html espcaping to addMenu() and Command.setName() as well

-----Original Message-----
From: Peter Flynn [mailto:reply@reply.github.com] 
Sent: Thursday, May 24, 2012 4:40 PM
To: Ty Voliter
Subject: Re: [brackets] Menu and Command and Shortcut ",879169
39649,13865,"Why is this one named ""*Changed"" when the others are ""handle*Changed""?",879235
39649,23793,"I fixed the syntax and also removed optional since commands are now required. I also added ""position"" and ""relativeID"" to the parameter list with the associated documentation.

-----Original Message-----
From: Peter Flynn [mailto:reply@reply.github.com",879296
39649,23793,"I agree. Looks like stuff got pushed all over through several iterations of design. I pushed all the functions to the top and grouped the prototype functions below their contractor function.

-----Original Message-----
From: Peter Flynn [mailto:reply@r",879328
39649,13865,"Yeah, I think it makes sense to recommend dot for everyone.  That's the standard for reverse-domain-name identifiers anyway.",879371
39649,23793,"I simplified this a lot. The click handler is now in addMenuItem and uses the trick you described. I removed setCommand and moved the functionality to the MenuItem constructor (without the swapping logic)

You did remind me I need to review the ""exports",879375
39649,13865,I think NJ's caution was that we can't assume just because the UI event handler got called that the UI is enabled (because the click/keypress might have been already sitting in the event queue when the UI was set to disabled).  But  should s,879394
39553,70081,"I'm taking these responses one at a time.  Thanks for taking a look at these and thinking about them, btw!

> Can you describe the thought behind this test?

Sure.  The purpose of this first test is basically to test the same thing as the following existi",879415
39553,70081,"This is just a variation (i.e. slightly more complex version) of the test case above, so we can discuss this one after settling the above.  Again, the key is to apply the same logic you would to a non-list data type, but for each element of the list seque",879426
39577,6751,"This doesn't sound right: ""The returned node has an ownerDocument property points to this document,"" should it be something like ""an ownerDocument property which points to this document"" ?",879444
39649,13865,"Ok, leaving it there seems reasonable -- could we just doc that it has to be treated as a read-only view?",879397
39577,6751,This isn't read only on android. We have a setter for it.,879460
39649,23793,"Good call. I removed the id parameter from addMenuDivider() and made it generate the id internally

-----Original Message-----
From: Peter Flynn [mailto:reply@reply.github.com] 
Sent: Thursday, May 24, 2012 5:07 PM
To: Ty Voliter
Subject: Re: [brack",879400
39734,255201,"This spec is required to write in the Japanese site, thank you!",879451
39577,6751,There isn't a textContent property in android,879462
39577,6751,Android doesn't have the text property,879467
39649,23793,"Not a lot of busy work with find and replace. I removed the menu  title prefixes from these titles earlier (""file-menu"" ""edit-menu""), but removed ""menu"" as well. Added back.

-----Original Message-----
From: Peter Flynn [mailto:reply@reply.github.com] ",879409
